Date,Open,High,Low,Close,Adj Close,Volume
2000-04-05,12.923351,14.037434,12.756239,13.814617,8.957194,77084700
2000-04-06,13.703209,14.148841,13.591801,13.870321,8.993314,17167700
2000-04-07,13.703209,13.870321,13.480392,13.647505,8.848839,15131500
2000-04-10,13.758913,13.814617,13.591801,13.758913,8.921076,6324900
2000-04-11,13.647505,13.703209,13.424688,13.480392,8.740490,6087800
2000-04-12,13.591801,14.928699,13.480392,14.427361,9.354488,12169800
2000-04-13,14.483066,15.374331,14.204545,15.151515,9.824018,11922400
2000-04-14,15.095811,15.151515,14.093137,14.148841,9.173901,10659300
2000-04-17,14.260249,14.650178,14.260249,14.371657,9.318371,3951900
2000-04-18,14.427361,14.538770,13.814617,14.371657,9.318371,6083900
2000-04-19,14.427361,14.427361,14.037434,14.260249,9.246138,6001300
2000-04-20,14.037434,14.204545,13.703209,13.758913,8.921076,7755200
2000-04-24,13.814617,14.260249,13.758913,14.204545,9.210019,3494800
2000-04-25,14.204545,14.427361,14.148841,14.260249,9.246138,8311100
2000-04-26,14.204545,14.315953,14.148841,14.315953,9.282253,6666500
2000-04-27,14.204545,14.260249,13.814617,14.204545,9.210019,2788000
2000-04-28,14.204545,15.040107,13.703209,14.761586,9.571195,6977400
2000-05-01,15.262923,16.042780,15.040107,16.042780,10.401901,6605300
2000-05-02,15.708556,15.987077,15.485740,15.875669,10.293547,3514700
2000-05-03,15.819964,15.875669,15.374331,15.597148,10.112958,2223500
2000-05-04,15.485740,15.597148,14.427361,15.597148,10.112958,3848200
2000-05-05,15.374331,15.875669,15.207219,15.652852,10.149077,2043700
2000-05-08,15.931373,16.544117,15.875669,16.042780,10.401901,3250900
2000-05-09,16.209892,16.377005,14.928699,15.262923,9.896253,4750800
2000-05-10,15.151515,15.875669,15.151515,15.652852,10.149077,3684000
2000-05-11,15.708556,16.321301,15.485740,16.042780,10.401901,3363000
2000-05-12,16.154188,16.544117,16.098484,16.432709,10.654726,2162300
2000-05-15,16.934046,17.156862,16.599821,16.878342,10.943669,3025800
2000-05-16,16.934046,17.435383,16.766933,16.989750,11.015903,5590500
2000-05-17,16.989750,17.546791,16.377005,16.989750,11.015903,1769600
2000-05-18,16.934046,17.045454,16.655525,16.864416,10.934637,3207300
2000-05-19,16.488413,16.488413,15.931373,16.209892,10.510255,4300100
2000-05-22,16.265596,16.377005,15.485740,16.265596,10.546373,1921600
2000-05-23,16.265596,16.934046,16.265596,16.822638,10.907548,2349300
2000-05-24,16.822638,17.379679,16.599821,17.268270,11.196493,1765000
2000-05-25,17.212566,17.268270,16.711229,17.101158,11.088140,1944000
2000-05-26,17.045454,17.658199,16.878342,17.602495,11.413198,2967200
2000-05-30,17.769608,17.936720,17.379679,17.713903,11.485434,3622900
2000-05-31,17.713903,18.270945,17.268270,18.270945,11.846613,3982600
2000-06-01,18.215240,18.270945,17.769608,17.825312,11.557671,3229500
2000-06-02,18.716578,18.772282,18.159536,18.716578,12.135552,3866500
2000-06-05,18.270945,18.605169,18.159536,18.326649,11.882730,2666200
2000-06-06,18.605169,18.605169,18.159536,18.215240,11.810495,3314200
2000-06-07,18.270945,18.438057,18.103832,18.438057,11.954966,1034900
2000-06-08,18.326649,18.382353,18.048128,18.215240,11.810495,1083000
2000-06-09,18.270945,18.716578,18.270945,18.716578,12.135552,1342800
2000-06-12,18.493761,18.549465,17.546791,18.215240,11.810495,1203400
2000-06-13,18.438057,18.549465,17.992424,18.549465,12.027202,1093800
2000-06-14,18.326649,18.382353,17.658199,17.825312,11.557671,2592200
2000-06-15,17.825312,18.048128,17.713903,17.825312,11.557671,2809900
2000-06-16,17.992424,18.048128,17.602495,17.881016,11.593788,3592700
2000-06-19,17.825312,17.936720,17.602495,17.825312,11.557671,1431100
2000-06-20,17.713903,17.881016,16.544117,16.766933,10.871432,3278500
2000-06-21,16.766933,17.045454,16.154188,16.488413,10.690841,2741600
2000-06-22,16.655525,17.379679,16.488413,17.101158,11.088140,2202800
2000-06-23,16.934046,17.379679,16.711229,17.212566,11.160375,2425300
2000-06-26,17.825312,17.936720,17.045454,17.101158,11.088140,1898000
2000-06-27,17.323975,18.270945,17.101158,17.713903,11.485434,2291400
2000-06-28,18.048128,18.215240,17.268270,17.491087,11.340963,3952600
2000-06-29,17.713903,19.217915,17.491087,18.995098,12.316139,5514200
2000-06-30,19.385027,19.552139,16.934046,18.688726,12.117493,4954000
2000-07-03,18.493761,19.162210,18.438057,19.050802,12.352262,922200
2000-07-05,18.939394,18.939394,18.270945,18.827986,12.207788,2297800
2000-07-06,18.382353,19.607843,18.326649,19.496435,12.641201,1764100
2000-07-07,19.385027,19.663548,19.329323,19.496435,12.641201,1672300
2000-07-10,19.385027,19.496435,19.106506,19.106506,12.388376,923000
2000-07-11,18.995098,19.050802,18.270945,18.549465,12.027202,1630800
2000-07-12,18.493761,18.605169,17.881016,18.215240,11.810495,2226300
2000-07-13,18.215240,18.215240,17.658199,17.658199,11.449316,2124300
2000-07-14,17.658199,18.827986,17.658199,18.605169,12.063318,1449000
2000-07-17,18.493761,18.493761,17.992424,18.103832,11.738257,626400
2000-07-18,17.881016,18.215240,17.881016,18.159536,11.774379,2688600
2000-07-19,18.215240,18.549465,17.936720,18.215240,11.810495,1516800
2000-07-20,18.326649,18.883690,18.326649,18.326649,11.882730,2468100
2000-07-21,18.493761,18.716578,18.326649,18.493761,11.991079,890300
2000-07-24,18.103832,18.270945,17.825312,18.270945,11.846613,860000
2000-07-25,18.159536,18.883690,18.048128,18.716578,12.135552,1466700
2000-07-26,18.716578,18.939394,18.438057,18.549465,12.027202,1390900
2000-07-27,18.549465,18.939394,18.048128,18.215240,11.810495,1563100
2000-07-28,17.881016,18.215240,17.825312,18.103832,11.738257,911900
2000-07-31,18.270945,18.827986,17.992424,18.716578,12.135552,2730000
2000-08-01,18.660873,18.939394,18.493761,18.827986,12.207788,2287500
2000-08-02,18.716578,18.827986,18.438057,18.605169,12.063318,1530700
2000-08-03,18.605169,18.660873,17.658199,17.936720,11.629904,3767700
2000-08-04,17.936720,18.103832,17.268270,18.103832,11.738257,4718200
2000-08-07,18.438057,19.942068,18.382353,19.942068,12.930143,4259500
2000-08-08,21.278967,21.724600,20.721926,20.777630,13.471910,11405100
2000-08-09,20.721926,21.167559,20.164885,20.276293,13.146849,3920700
2000-08-10,20.499109,21.390375,20.276293,20.499109,13.291317,4870800
2000-08-11,21.390375,21.613192,20.889038,21.390375,13.869201,2556300
2000-08-14,21.390375,21.501783,20.499109,20.499109,13.291317,1473900
2000-08-15,21.334671,21.446079,21.000446,21.223263,13.760849,1746600
2000-08-16,21.334671,21.390375,20.666222,20.944742,13.580263,907100
2000-08-17,21.278967,21.501783,20.944742,21.334671,13.833086,1054000
2000-08-18,21.000446,21.446079,20.944742,21.334671,13.833086,1191200
2000-08-21,21.223263,21.446079,20.610518,20.944742,13.580263,1030600
2000-08-22,21.278967,21.557487,20.833334,21.390375,13.869201,2063400
2000-08-23,21.167559,22.281639,21.111855,22.225935,14.410964,1526500
2000-08-24,22.170231,22.393047,21.501783,21.613192,14.013677,1665000
2000-08-25,21.668896,21.668896,21.000446,21.056150,13.652494,808500
2000-08-28,20.944742,21.167559,20.833334,20.944742,13.580263,1019600
2000-08-29,21.056150,21.613192,20.944742,21.390375,13.869201,1391500
2000-08-30,21.390375,22.170231,21.334671,22.114527,14.338736,2070800
2000-08-31,22.114527,22.225935,21.557487,21.668896,14.049793,1320300
2000-09-01,21.836008,22.448751,21.390375,22.170231,14.374849,1860900
2000-09-05,21.724600,22.225935,21.167559,21.613192,14.013677,2147100
2000-09-06,21.836008,22.058823,21.780304,21.836008,14.158151,1396800
2000-09-07,22.058823,22.225935,21.724600,21.947414,14.230377,1563900
2000-09-08,22.003119,22.560160,21.891710,22.337343,14.483205,480200
2000-09-11,22.504456,22.671568,21.613192,22.114527,14.338736,1712900
2000-09-12,22.225935,22.225935,21.278967,21.947414,14.230377,2205400
2000-09-13,21.947414,23.117201,21.613192,22.727272,14.736025,2722700
2000-09-14,22.504456,22.504456,21.891710,22.281639,14.447087,2049600
2000-09-15,22.225935,22.281639,21.780304,21.891710,14.194263,1037400
2000-09-18,22.058823,22.114527,21.390375,21.613192,14.013677,1522800
2000-09-19,21.724600,22.225935,21.223263,22.003119,14.266499,1538300
2000-09-20,22.114527,22.281639,20.833334,21.613192,14.013677,2333800
2000-09-21,21.557487,21.557487,21.111855,21.446079,13.905323,2179100
2000-09-22,21.278967,22.225935,21.167559,22.058823,14.302613,1059100
2000-09-25,22.671568,22.894384,21.891710,21.891710,14.194263,2600200
2000-09-26,22.170231,22.615864,22.058823,22.560160,14.627679,1434900
2000-09-27,22.782976,23.841354,22.281639,23.507130,15.241676,4230600
2000-09-28,23.618538,24.621212,23.507130,24.231283,15.711212,2183800
2000-09-29,24.064171,24.398396,23.340017,23.395721,15.169443,1592900
2000-10-02,22.727272,23.841354,22.393047,23.507130,15.241676,1869000
2000-10-03,23.507130,23.674242,22.727272,22.727272,14.736025,1330000
2000-10-04,22.838680,22.894384,22.058823,22.170231,14.374849,1667500
2000-10-05,22.003119,23.562834,21.947414,23.340017,15.133322,2497100
2000-10-06,23.785650,23.841354,22.281639,23.340017,15.133322,1627400
2000-10-09,23.284313,23.618538,22.950089,23.172905,15.024966,509600
2000-10-10,23.061497,23.228609,22.448751,22.838680,14.808270,1102500
2000-10-11,22.782976,23.117201,22.448751,22.504456,14.591560,1513900
2000-10-12,22.727272,22.782976,21.501783,21.557487,13.977554,2412400
2000-10-13,21.724600,22.281639,21.668896,22.281639,14.447087,1938400
2000-10-16,22.615864,23.172905,22.170231,22.615864,14.663797,1382400
2000-10-17,22.727272,23.172905,22.671568,22.950089,14.880495,766200
2000-10-18,22.727272,22.950089,21.724600,22.950089,14.880495,3413900
2000-10-19,22.838680,23.172905,22.114527,22.170231,14.374849,2254200
2000-10-20,22.058823,22.337343,21.390375,21.501783,13.941439,1463700
2000-10-23,21.390375,21.557487,20.833334,21.167559,13.724730,2250600
2000-10-24,21.056150,22.058823,21.000446,21.836008,14.158151,1500300
2000-10-25,21.780304,23.117201,21.724600,22.058823,14.302613,1622200
2000-10-26,22.281639,22.560160,21.390375,21.613192,14.013677,1796700
2000-10-27,21.836008,22.281639,21.836008,22.114527,14.338736,1206100
2000-10-30,22.281639,24.286987,22.281639,23.729946,15.386146,3110200
2000-10-31,24.064171,24.844028,23.562834,24.621212,15.964040,3206900
2000-11-01,24.454100,25.846703,24.454100,25.401070,16.469677,2791500
2000-11-02,25.066845,25.846703,24.286987,24.621212,15.964040,3525900
2000-11-03,24.509804,24.676916,23.395721,23.507130,15.366502,6294900
2000-11-06,23.061497,23.562834,23.005793,23.228609,15.184439,1890200
2000-11-07,23.228609,24.899733,23.172905,24.175579,15.803461,3283000
2000-11-08,24.286987,25.568182,24.231283,24.844028,16.240425,1410400
2000-11-09,24.955437,26.570856,24.955437,26.459448,17.296415,2307800
2000-11-10,26.292336,27.072193,25.958111,26.626560,17.405657,2279700
2000-11-13,26.403744,26.403744,25.233957,25.401070,16.604561,2480600
2000-11-14,25.512478,26.180927,25.011141,25.122549,16.422499,2156200
2000-11-15,24.955437,26.960785,24.955437,26.626560,17.405657,4754300
2000-11-16,26.626560,27.350714,26.348040,27.350714,17.879036,3016400
2000-11-17,27.350714,27.573530,26.626560,26.682264,17.442076,1945200
2000-11-20,26.682264,26.682264,25.401070,25.902407,16.932281,1422200
